suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,local_regret_if_corrected
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,34,5,1.0,31.79410708674286,5,11.84449577331543,0.3725374561078399,1.0,True,9,0,1,19.94961166381836,20.922876358032227,0.9732646942138672,0.048786147350378256,-0.9390193223953247,-1.8708240985870361,0.9318047761917114,-0.9390193223953247,-1.8708240985870361,20.922876358032227,10.871231079101562,True,0.9732646942138672,True,False,34,0.0625,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,0.9732646942138672
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,1,54,5,1.0,40.05906609355817,5,14.862849235534668,0.37102335837841055,1.0,True,9,0,1,25.196216583251953,25.5943660736084,0.3981494903564453,0.015801955386472475,-1.3043254613876343,-1.9159458875656128,0.6116204261779785,-1.3043254613876343,-1.9159458875656128,25.5943660736084,14.464700698852539,True,0.3981494903564453,True,False,54,0.21875,4,0.8084521293640137,2.097032308578491,2.7243220806121826,2.8711040019989014,True,2.367503092434731,True,loose,5+,0.16101694915254236,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,0.3981494903564453
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,6,204,6,2.0,34.67964350514962,5,16.067724227905273,0.4633186101096846,1.0,True,9,0,1,18.611919403076172,19.203889846801758,0.5919704437255859,0.03180598577209319,-1.165322184562683,-1.8692845106124878,0.7039623260498047,-1.165322184562683,-1.8692845106124878,19.203889846801758,15.475753784179688,True,0.5919704437255859,True,False,204,0.140625,4,0.8985986709594727,3.5438809394836426,4.568025588989258,4.735353946685791,True,4.408028371974694,True,loose,5+,0.7044625616820425,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,0.5919704437255859
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,6,234,6,1.0,39.748412000292824,5,17.182861328125,0.43229051082590203,1.0,True,9,0,1,22.565549850463867,23.848058700561523,1.2825088500976562,0.05683481495449988,-1.9100143909454346,-2.8387110233306885,0.9286966323852539,-1.9100143909454346,-2.8387110233306885,23.848058700561523,15.900354385375977,True,1.2825088500976562,True,False,234,0.015625,4,0.8985986709594727,3.5438809394836426,4.568025588989258,4.735353946685791,True,4.408028371974694,True,loose,5+,0.7044625616820425,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,1.2825088500976562
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,8,274,6,2.0,30.48116844927677,5,13.074777603149414,0.4289460761619734,1.0,True,9,0,1,17.406391143798828,19.37468910217285,1.9682979583740234,0.11307903758529786,-0.5055733919143677,-1.4239463806152344,0.9183729887008667,-0.5055733919143677,-1.4239463806152344,19.37468910217285,11.10647964477539,True,1.9682979583740234,True,False,274,0.0,4,1.0848466455936432,3.2153608798980713,4.2855448722839355,4.658846855163574,True,29.58385585242823,True,loose,5+,0.6482514481870844,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,1.9682979583740234
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,8,284,6,2.0,31.73207345219259,5,16.230154037475586,0.5114747405941773,1.0,True,9,0,1,15.50191879272461,18.728641510009766,3.2267227172851562,0.20814989166370346,-1.7361804246902466,-2.9120583534240723,1.1758779287338257,-1.7361804246902466,-2.9120583534240723,18.728641510009766,13.003432273864746,True,3.2267227172851562,True,False,284,0.0,4,1.0848466455936432,3.2153608798980713,4.2855448722839355,4.658846855163574,True,29.58385585242823,True,loose,5+,0.6482514481870844,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,3.2267227172851562
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,8,304,6,2.0,34.87462844980809,5,17.041866302490234,0.4886608706675415,1.0,True,9,0,1,17.832761764526367,19.883020401000977,2.0502586364746094,0.1149714589107036,-1.861299753189087,-3.1271376609802246,1.2658379077911377,-1.861299753189087,-3.1271376609802246,19.883020401000977,14.991607666015625,True,2.0502586364746094,True,False,304,0.0,4,1.0848466455936432,3.2153608798980713,4.2855448722839355,4.658846855163574,True,29.58385585242823,True,loose,5+,0.6482514481870844,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,2.0502586364746094
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,8,314,6,1.0,36.577186620277324,5,15.99019718170166,0.4371631243185107,1.0,True,9,0,1,20.586990356445312,20.637409210205078,0.050418853759765625,0.002449063845020972,-1.8593381643295288,-3.344536542892456,1.4851983785629272,-1.8593381643295288,-3.344536542892456,20.637409210205078,15.939778327941895,True,0.050418853759765625,True,False,314,0.5625,4,1.0848466455936432,3.2153608798980713,4.2855448722839355,4.658846855163574,True,29.58385585242823,True,loose,5+,0.6482514481870844,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,True,0.050418853759765625
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,10,394,5,1.0,33.92393867888762,5,10.77386474609375,0.3175888521694212,1.0,True,9,0,1,23.150074005126953,23.350923538208008,0.2008495330810547,0.00867597801357237,-2.07922625541687,-2.518137216567993,0.43891096115112305,-2.07922625541687,-2.518137216567993,23.350923538208008,10.573014259338379,True,0.2008495330810547,True,False,394,0.453125,4,2.2043402791023254,2.01704478263855,2.705580472946167,2.9512696266174316,True,0.18022347446182607,True,loose,5+,0.13205320746620897,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,True,0.2008495330810547
a1_multiheavy_ood_deeper_packets6_round8_eval_seed311,12,414,5,3.0,35.85347492457162,5,19.000822067260742,0.5299576151888927,1.0,True,9,0,1,16.85265350341797,17.724849700927734,0.8721961975097656,0.05175423545810583,-1.3163002729415894,-2.1019480228424072,0.7856477499008179,-1.3163002729415894,-2.1019480228424072,17.724849700927734,18.128623962402344,True,0.8721961975097656,True,False,414,0.03125,4,1.5660098493099213,3.272674083709717,4.386794567108154,4.7890400886535645,True,4.54769783950826,True,loose,5+,0.672924265179146,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,0.8721961975097656
