suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,base_predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,base_model_margin,predicted_score,target_score,base_predicted_cost_to_go,predicted_slack,base_predicted_on_time,base_predicted_continuation_gap,strictly_suboptimal,base_target_match,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,perturb_flip_rate,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case,compute_predicted_next_hop,compute_target_match,compute_predicted_continuation_gap,compute_predicted_on_time,compute_predicted_cost_to_go,compute_model_margin,action_changed,delta_regret,delta_cost_to_go,delta_miss,helpful_compute,harmful_compute,neutral_compute,helpfulness,compute_recovers_baseline_error,compute_breaks_baseline_success,teacher_next_hop
a1_multiheavy_mixed_compute_round9_eval_seed314,0,0,1,1.0,28.08979788169255,1,0.3663559556007385,0.013042313694948657,1.0,True,10,44,44,27.72344207763672,27.72344207763672,0.0,0.0,-4.317983150482178,-4.317983150482178,0.0,-4.317983150482178,-4.317983150482178,27.72344207763672,0.3663559556007385,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,critical,1,0.046357615894039736,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,True,0.0,False,True,False,False,True,44,True,0.0,True,27.72344207763672,0.0,False,0.0,0.0,0,False,False,True,neutral,False,False,44
a1_multiheavy_mixed_compute_round9_eval_seed314,0,1,1,1.0,28.08979788169255,3,3.1462535858154297,0.11200698556346651,0.3333333333333333,True,11,39,39,24.943544387817383,24.943544387817383,0.0,0.0,-11.675254821777344,-19.13047218322754,7.455217361450195,-11.675254821777344,-11.675254821777344,24.943544387817383,3.1462535858154297,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,moderate,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,near_tie,False,d4_low_load,False,0.0,False,False,False,False,False,39,True,0.0,True,24.943544387817383,6.392556190490723,False,0.0,0.0,0,False,False,True,neutral,False,False,39
a1_multiheavy_mixed_compute_round9_eval_seed314,0,2,1,1.0,28.08979788169255,3,5.194799423217773,0.1849354504114631,0.3333333333333333,True,10,36,36,22.89499855041504,22.89499855041504,0.0,0.0,-7.842726230621338,-9.992481231689453,2.1497550010681152,-7.842726230621338,-7.842726230621338,22.89499855041504,5.194799423217773,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,moderate,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,near_tie,False,d4_low_load,False,0.0,False,False,False,False,False,45,False,6.954051971435547,False,29.849050521850586,0.03336668014526367,True,6.954051971435547,6.954051971435547,1,False,True,False,harmful,False,True,36
a1_multiheavy_mixed_compute_round9_eval_seed314,0,3,1,1.0,28.08979788169255,3,7.892242431640625,0.28096472836439923,1.0,True,9,34,34,20.197555541992188,26.505455017089844,6.307899475097656,0.3123100447469039,-3.2883565425872803,-11.458840370178223,8.170483827590942,-3.2883565425872803,-3.2883565425872803,20.197555541992188,7.892242431640625,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,medium_gap,False,d4_low_load,False,0.0,False,False,False,False,False,34,True,0.0,True,20.197555541992188,7.14842414855957,False,0.0,0.0,0,False,False,True,neutral,False,False,34
a1_multiheavy_mixed_compute_round9_eval_seed314,0,4,1,1.0,28.08979788169255,5,10.585867881774902,0.3768581008079881,1.0,True,8,1,1,17.503929138183594,18.244596481323242,0.7406673431396484,0.042314347669743166,3.335122585296631,2.6968066692352295,0.6383159160614014,3.335122585296631,3.335122585296631,17.503929138183594,10.585867881774902,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,near_tie,False,d4_low_load,False,0.078125,False,False,False,False,False,1,True,0.0,True,17.503929138183594,0.25567591190338135,False,0.0,0.0,0,False,False,True,neutral,False,False,1
a1_multiheavy_mixed_compute_round9_eval_seed314,0,5,1,1.0,28.08979788169255,5,14.67128849029541,0.5222995392165988,1.0,True,7,18,18,13.418509483337402,14.010645866394043,0.5921363830566406,0.04412832765009655,5.39336633682251,0.18255335092544556,5.210812985897064,5.39336633682251,5.39336633682251,13.418509483337402,14.67128849029541,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,near_tie,False,d4_low_load,False,0.03125,False,False,False,False,False,18,True,0.0,True,13.418509483337402,4.430482774972916,False,0.0,0.0,0,False,False,True,neutral,False,False,18
a1_multiheavy_mixed_compute_round9_eval_seed314,0,6,1,1.0,28.08979788169255,5,19.892019271850586,0.7081581489347474,1.0,True,7,21,21,8.197778701782227,12.472970962524414,4.2751922607421875,0.5215061806697399,9.781795501708984,0.47925519943237305,9.302540302276611,9.781795501708984,9.781795501708984,8.197778701782227,19.892019271850586,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,medium_gap,False,d4_low_load,False,0.0,False,False,False,False,False,21,True,0.0,True,8.197778701782227,4.215471625328064,False,0.0,0.0,0,False,False,True,neutral,False,False,21
a1_multiheavy_mixed_compute_round9_eval_seed314,0,7,1,1.0,28.08979788169255,3,22.673789978027344,0.8071895025205904,1.0,True,5,25,25,5.416008472442627,11.699335098266602,6.283326625823975,1.1601397334945796,9.939504623413086,2.715834856033325,7.223669767379761,9.939504623413086,9.939504623413086,5.416008472442627,22.673789978027344,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,medium_gap,False,d4_low_load,False,0.0,False,False,False,False,False,25,True,0.0,True,5.416008472442627,0.7402455806732178,False,0.0,0.0,0,False,False,True,neutral,False,False,25
a1_multiheavy_mixed_compute_round9_eval_seed314,0,8,1,1.0,28.08979788169255,3,25.484668731689453,0.9072571059081567,1.0,True,4,32,32,2.6051294803619385,7.114136695861816,4.509007215499878,1.7308188516117164,14.240944862365723,7.897581100463867,6.3433637619018555,14.240944862365723,14.240944862365723,2.6051294803619385,25.484668731689453,True,0.0,False,True,4,0.28688693046569824,2.649733304977417,3.714341163635254,4.265789031982422,True,0.0,True,loose,1,0.046357615894039736,low_load,4,1,False,False,False,False,False,False,medium_gap,False,d4_low_load,False,0.0,False,False,False,False,False,32,True,0.0,True,2.6051294803619385,0.8310027122497559,False,0.0,0.0,0,False,False,True,neutral,False,False,32
a1_multiheavy_mixed_compute_round9_eval_seed314,1,9,6,3.0,26.64298954236404,1,0.3821238875389099,0.01434238026972569,1.0,True,10,11,11,26.260866165161133,26.260866165161133,0.0,0.0,-5.633932590484619,-5.633932590484619,0.0,-5.633932590484619,-5.633932590484619,26.260866165161133,0.3821238875389099,True,0.0,False,True,4,2.1444392800331116,3.3588624000549316,5.672569274902344,5.931585788726807,True,2.154719110098,True,critical,5+,0.2052980132450331,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,0.0,False,True,False,False,True,11,True,0.0,True,26.260866165161133,0.0,False,0.0,0.0,0,False,False,True,neutral,False,False,11
