suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,0,1,1.0,19.784727744328165,1,0.4094209671020508,0.020693788279165102,1.0,True,8,12,12,19.375307083129883,19.375307083129883,0.0,0.0,-8.803945541381836,-8.803945541381836,0.0,-8.803945541381836,-8.803945541381836,19.375307083129883,0.4094209671020508,True,0.0,False,True,0,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,very_tight,1,0.01750619322873658,low_load,3,1,False,False,False,False,False,False,near_tie,False,d3_low_load,True,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,1,1,1.0,19.784727744328165,3,2.9052531719207764,0.1468432221794736,0.3333333333333333,True,9,10,10,16.879474639892578,16.879474639892578,0.0,0.0,-2.7695300579071045,-16.326475143432617,13.556945085525513,-2.7695300579071045,-2.7695300579071045,16.879474639892578,2.9052531719207764,True,0.0,False,True,1,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,moderate,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,2,1,1.0,19.784727744328165,5,5.350754261016846,0.27044871833279516,0.8,True,8,1,1,14.43397331237793,15.087066650390625,0.6530933380126953,0.045246954797445255,3.083198070526123,2.1481754779815674,0.9350225925445557,3.083198070526123,3.083198070526123,14.43397331237793,5.350754261016846,True,0.0,False,True,2,0.03125,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,loose,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,3,1,1.0,19.784727744328165,5,10.487517356872559,0.5300814594165488,0.6,True,7,18,18,9.297210693359375,15.142841339111328,5.845630645751953,0.62875101345474,5.528441905975342,-0.5738855600357056,6.102327466011047,5.528441905975342,5.528441905975342,9.297210693359375,10.487517356872559,True,0.0,False,True,3,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,loose,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,4,1,1.0,19.784727744328165,5,14.366267204284668,0.7261291330330867,0.8,True,7,21,21,5.418460845947266,7.925163269042969,2.506702423095703,0.4626225960404585,11.31005859375,-0.1435854136943817,11.453644007444382,11.31005859375,11.31005859375,5.418460845947266,14.366267204284668,True,0.0,False,True,4,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,loose,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,5,1,1.0,19.784727744328165,3,16.000947952270508,0.8087524963216953,1.0,True,5,25,25,3.7837789058685303,7.9504780769348145,4.166699171066284,1.1012004862662181,12.569904327392578,4.641427516937256,7.928476810455322,12.569904327392578,12.569904327392578,3.7837789058685303,16.000947952270508,True,0.0,False,True,5,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,loose,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,medium_gap,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,0,6,1,1.0,19.784727744328165,3,17.861570358276367,0.9027958630058418,1.0,True,4,33,33,1.9231574535369873,5.757626056671143,3.8344686031341553,1.9938401798989303,17.66033172607422,9.416146278381348,8.244185447692871,17.66033172607422,17.66033172607422,1.9231574535369873,17.861570358276367,True,0.0,False,True,6,0.0,3,0.28688693046569824,1.2241624593734741,2.4650473594665527,3.013011932373047,False,0.0,True,loose,1,0.01750619322873658,low_load,3,0,False,False,False,False,False,False,near_tie,False,d3_low_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,1,7,1,2.0,23.983400157923306,1,1.4370243549346924,0.05991745730264806,1.0,True,8,21,21,22.546375274658203,22.546375274658203,0.0,0.0,-7.233772277832031,-7.233772277832031,0.0,-7.233772277832031,-7.233772277832031,22.546375274658203,1.4370243549346924,True,0.0,False,True,7,0.0,3,1.7999006509780884,2.686680555343628,3.8632853031158447,4.203714847564697,False,0.7275874763116335,True,tight,1,0.42378199834847236,mid_load,3,0,False,False,False,False,False,False,near_tie,False,d3_mid_load,True,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,1,8,1,2.0,23.983400157923306,3,4.503057956695557,0.18775727907820852,0.3333333333333333,True,9,18,18,19.480342864990234,19.480342864990234,0.0,0.0,-2.7789318561553955,-16.667264938354492,13.888333082199097,-2.7789318561553955,-2.7789318561553955,19.480342864990234,4.503057956695557,True,0.0,False,True,8,0.0,3,1.7999006509780884,2.686680555343628,3.8632853031158447,4.203714847564697,False,0.7275874763116335,True,moderate,1,0.42378199834847236,mid_load,3,0,False,False,False,False,False,False,near_tie,False,d3_mid_load,False,False,False,False,False,False
e3_memory_hubs_rsm_round9_multiheavy_seed314,1,9,1,2.0,23.983400157923306,5,6.549163818359375,0.2730706978674895,0.8,True,8,0,1,17.434236526489258,18.02582359313965,0.5915870666503906,0.03393249057689129,2.728492259979248,2.627136468887329,0.10135579109191895,2.728492259979248,2.627136468887329,18.02582359313965,5.957576274871826,True,0.5915870666503906,True,False,9,0.078125,3,1.7999006509780884,2.686680555343628,3.8632853031158447,4.203714847564697,False,0.7275874763116335,True,loose,1,0.42378199834847236,mid_load,3,0,False,False,False,False,False,False,near_tie,True,d3_mid_load,False,False,False,False,False,False
