suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
a1_multiheavy_ood_branching3_round9_eval_seed314,12,240,4,2.0,26.258220687919927,1,0.6400227546691895,0.02437418598449176,1.0,True,9,96,96,25.61819839477539,25.61819839477539,0.0,0.0,-9.546248435974121,-9.546248435974121,0.0,-9.546248435974121,-9.546248435974121,25.61819839477539,0.6400227546691895,True,0.0,False,True,240,0.0,3,0.3709467947483063,3.6787047386169434,4.667964935302734,4.8709716796875,True,8.022401851293921,True,very_tight,4,0.6752270850536747,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,True,False,False,True
a1_multiheavy_ood_branching3_round9_eval_seed314,12,248,4,2.0,28.27942696077474,1,0.3112627863883972,0.011006686479897113,1.0,True,9,7,7,27.968164443969727,27.968164443969727,0.0,0.0,-3.508251428604126,-3.508251428604126,0.0,-3.508251428604126,-3.508251428604126,27.968164443969727,0.3112627863883972,True,0.0,False,True,248,0.0,3,0.3709467947483063,3.6787047386169434,4.667964935302734,4.8709716796875,True,8.022401851293921,True,critical,4,0.6752270850536747,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,0,6,3.0,34.564875848397655,1,6.939129829406738,0.20075668316709488,1.0,True,11,112,112,27.62574577331543,27.62574577331543,0.0,0.0,-10.593239784240723,-10.593239784240723,0.0,-10.593239784240723,-10.593239784240723,27.62574577331543,6.939129829406738,True,0.0,False,True,0,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,1,6,3.0,34.564875848397655,3,9.918359756469727,0.28694909248255024,0.6666666666666666,True,12,105,105,24.646516799926758,32.03097915649414,7.384462356567383,0.29961484685695333,-11.658000946044922,-19.25006675720215,7.592065811157227,-11.658000946044922,-11.658000946044922,24.646516799926758,9.918359756469727,True,0.0,False,True,1,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,True,False,False,False,False,large_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,2,6,3.0,34.564875848397655,3,12.413100242614746,0.3591246876470464,1.0,True,11,101,101,22.151775360107422,30.070756912231445,7.918981552124023,0.35748744393576326,-11.505294799804688,-14.579328536987305,3.074033737182617,-11.505294799804688,-11.505294799804688,22.151775360107422,12.413100242614746,True,0.0,False,True,2,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,True,False,True,False,False,large_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,3,6,3.0,34.564875848397655,3,14.9436616897583,0.43233662274100293,1.0,True,10,98,98,19.621213912963867,24.261438369750977,4.640224456787109,0.23649018237965808,-0.48306331038475037,-12.079023361206055,11.595960050821304,-0.48306331038475037,-0.48306331038475037,19.621213912963867,14.9436616897583,True,0.0,False,True,3,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,False,False,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,4,6,3.0,34.564875848397655,5,17.0361328125,0.49287412132538455,1.0,True,9,1,1,17.528743743896484,21.63703155517578,4.108287811279297,0.23437434372385096,2.1392982006073,1.703299880027771,0.4359983205795288,2.1392982006073,2.1392982006073,17.528743743896484,17.0361328125,True,0.0,False,True,4,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,False,True,True,True,False,medium_gap,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,5,6,3.0,34.564875848397655,5,21.556489944458008,0.6236530412840269,1.0,True,8,66,66,13.008386611938477,17.8902587890625,4.881872177124023,0.37528652266866624,5.176000595092773,0.7512585520744324,4.424742043018341,5.176000595092773,5.176000595092773,13.008386611938477,21.556489944458008,True,0.0,False,True,5,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,True,False,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,6,6,3.0,34.564875848397655,5,25.478788375854492,0.7371294630886293,1.0,True,7,68,68,9.086087226867676,12.840600967407227,3.754513740539551,0.4132156831421787,8.932689666748047,0.4079272150993347,8.524762451648712,8.932689666748047,8.932689666748047,9.086087226867676,25.478788375854492,True,0.0,False,True,6,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,0,7,6,3.0,34.564875848397655,3,27.167179107666016,0.7859764700681088,1.0,True,6,70,70,7.3976969718933105,12.673208236694336,5.275511264801025,0.7131288676522866,12.615741729736328,3.453073740005493,9.162667989730835,12.615741729736328,12.615741729736328,7.3976969718933105,27.167179107666016,True,0.0,False,True,7,0.0,4,1.7334859371185303,2.108258008956909,3.572575330734253,4.033788204193115,True,1.504192350946596,True,loose,5+,0.19281585466556564,low_load,4,2,True,True,False,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
