suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,local_regret_if_corrected
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,5,194,5,1.0,39.252435488602536,5,14.010666847229004,0.35693751668726864,1.0,True,9,0,1,25.24176788330078,25.58714485168457,0.34537696838378906,0.013682756690440863,-2.015237808227539,-2.6702544689178467,0.6550166606903076,-2.015237808227539,-2.6702544689178467,25.58714485168457,13.665290832519531,True,0.34537696838378906,True,False,194,0.265625,4,1.4996072053909302,2.980182647705078,4.439569473266602,4.810537338256836,True,-0.4071211531547476,True,loose,5+,0.6213235294117647,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,True,0.34537696838378906
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,5,204,5,1.0,41.736167393282834,5,19.727136611938477,0.4726628687787329,1.0,True,9,1,1,22.009031295776367,22.069969177246094,0.06093788146972656,0.002768767087055795,-2.2665090560913086,-2.5105791091918945,0.24407005310058594,-2.2665090560913086,-2.2665090560913086,22.069969177246094,19.66619873046875,True,0.06093788146972656,True,True,204,0.4375,4,1.4996072053909302,2.980182647705078,4.439569473266602,4.810537338256836,True,-0.4071211531547476,True,loose,5+,0.6213235294117647,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,True,0.06093788146972656
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,7,254,5,3.0,34.58041153744453,5,15.484312057495117,0.4477769745663182,1.0,True,9,0,1,19.096099853515625,19.468599319458008,0.3724994659423828,0.01950657300704285,-2.050614356994629,-2.5257937908172607,0.47517943382263184,-2.050614356994629,-2.5257937908172607,19.468599319458008,15.111811637878418,True,0.3724994659423828,True,False,254,0.265625,4,0.14187175035476685,3.155372142791748,3.8025095462799072,4.223513603210449,True,12.343447891356135,True,loose,5+,0.6618833017077799,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,True,0.3724994659423828
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,7,274,5,2.0,29.744328180957055,5,12.361056327819824,0.41557692117361833,1.0,True,9,0,1,17.383272171020508,20.70074462890625,3.317472457885742,0.19084280711063534,-2.127106189727783,-2.8334243297576904,0.7063181400299072,-2.127106189727783,-2.8334243297576904,20.70074462890625,9.043583869934082,True,3.317472457885742,True,False,274,0.0,4,0.14187175035476685,3.155372142791748,3.8025095462799072,4.223513603210449,True,12.343447891356135,True,loose,5+,0.6618833017077799,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,3.317472457885742
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,7,284,5,1.0,37.323977812602735,5,16.114887237548828,0.4317569611272116,1.0,True,9,0,1,21.209089279174805,22.36968994140625,1.1606006622314453,0.05472185283179691,-2.3322365283966064,-2.712266683578491,0.38003015518188477,-2.3322365283966064,-2.712266683578491,22.36968994140625,14.954288482666016,True,1.1606006622314453,True,False,284,0.03125,4,0.14187175035476685,3.155372142791748,3.8025095462799072,4.223513603210449,True,12.343447891356135,True,loose,5+,0.6618833017077799,high_load,4,3,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,1.1606006622314453
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,11,354,2,2.0,35.271205296398975,5,13.079924583435059,0.37083860541534874,1.0,True,9,0,1,22.191280364990234,24.4140567779541,2.222776412963867,0.10016440585693287,-1.5031988620758057,-1.9555777311325073,0.45237886905670166,-1.5031988620758057,-1.9555777311325073,24.4140567779541,10.857149124145508,True,2.222776412963867,True,False,354,0.0,4,2.5179539620876312,3.6352384090423584,4.493422508239746,4.716928958892822,True,3.2489636666137898,True,loose,2,0.7441888045540797,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,2.222776412963867
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,13,384,1,3.0,33.682004978715995,5,15.513097763061523,0.46057524701585933,1.0,True,9,0,1,18.168907165527344,18.800844192504883,0.6319370269775391,0.03478123484369718,-1.7731271982192993,-2.314131259918213,0.5410040616989136,-1.7731271982192993,-2.314131259918213,18.800844192504883,14.881159782409668,True,0.6319370269775391,True,False,384,0.140625,4,0.982307106256485,3.9236955642700195,4.525575637817383,4.750418663024902,True,0.9342805578858489,True,loose,1,0.8053842504743833,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,False,0.6319370269775391
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,26,684,3,2.0,41.30782293129063,5,17.638633728027344,0.427004680381403,1.0,True,9,0,1,23.669189453125,23.864656448364258,0.1954669952392578,0.008258288507359539,-2.1732399463653564,-2.495931625366211,0.3226916790008545,-2.1732399463653564,-2.495931625366211,23.864656448364258,17.443166732788086,True,0.1954669952392578,True,False,684,0.359375,4,1.6196842193603516,3.7562789916992188,4.473175048828125,4.820477485656738,True,0.11218477438855246,True,loose,3,0.7783444022770398,high_load,4,2,True,False,True,True,True,True,near_tie,True,d4_high_load,False,True,0.1954669952392578
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,32,864,5,1.0,37.71819482523822,5,18.2470645904541,0.4837735388716036,1.0,True,9,0,1,19.47113037109375,21.06669807434082,1.5955677032470703,0.08194530429603623,-2.4128360748291016,-2.713724136352539,0.3008880615234375,-2.4128360748291016,-2.713724136352539,21.06669807434082,16.6514949798584,True,1.5955677032470703,True,False,864,0.0,4,2.639673173427582,2.4299373626708984,4.160580158233643,4.621381759643555,True,1.851374800555618,True,loose,5+,0.33811669829222013,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,1.5955677032470703
a1_multiheavy_ood_deeper_packets6_round8_eval_seed313,33,884,5,3.0,35.14103049395745,5,14.31387996673584,0.40732669946025435,1.0,True,9,0,1,20.827150344848633,23.267925262451172,2.440774917602539,0.11719197668375395,-1.8266414403915405,-2.479072093963623,0.6524306535720825,-1.8266414403915405,-2.479072093963623,23.267925262451172,11.8731050491333,True,2.440774917602539,True,False,884,0.0,4,0.18624025583267212,2.626621723175049,4.214202404022217,4.671073913574219,True,11.995159502132992,True,loose,5+,0.4227941176470588,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,2.440774917602539
