suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,local_regret_if_corrected
e3_memory_hubs_rsm_round8_multiheavy_seed312,30,490,1,2.0,22.21775707248971,1,0.3036872446537018,0.01366867247953354,1.0,True,8,13,13,21.91407012939453,21.91407012939453,0.0,0.0,-8.997764587402344,-8.997764587402344,0.0,-8.997764587402344,-8.997764587402344,21.91407012939453,0.3036872446537018,True,0.0,False,True,490,0.0,3,0.2332574725151062,3.3359832763671875,4.3904290199279785,4.6956586837768555,True,0.5455954222320756,True,critical,1,0.7111567419575633,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval,2,40,3,2.0,22.994861177640715,1,0.5114893913269043,0.022243639018975952,1.0,True,9,134,134,22.48337173461914,22.48337173461914,0.0,0.0,-8.73816204071045,-8.73816204071045,0.0,-8.73816204071045,-8.73816204071045,22.48337173461914,0.5114893913269043,True,0.0,False,True,40,0.0,3,0.3403560519218445,3.262794256210327,4.46479606628418,4.8596510887146,True,14.388055944417346,True,very_tight,3,0.7021446497832535,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval,2,48,3,2.0,25.374172230855237,1,0.3502940833568573,0.013805143283882038,1.0,True,9,48,48,25.02387809753418,25.02387809753418,0.0,0.0,-9.376938819885254,-9.376938819885254,0.0,-9.376938819885254,-9.376938819885254,25.02387809753418,0.3502940833568573,True,0.0,False,True,48,0.0,3,0.3403560519218445,3.262794256210327,4.46479606628418,4.8596510887146,True,14.388055944417346,True,critical,3,0.7021446497832535,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval,2,56,3,2.0,28.55616463083433,1,0.4409216642379761,0.01544050715276653,1.0,True,9,130,130,28.115243911743164,28.115243911743164,0.0,0.0,-7.672869682312012,-7.672869682312012,0.0,-7.672869682312012,-7.672869682312012,28.115243911743164,0.4409216642379761,True,0.0,False,True,56,0.0,3,0.3403560519218445,3.262794256210327,4.46479606628418,4.8596510887146,True,14.388055944417346,True,critical,3,0.7021446497832535,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval,4,96,3,2.0,21.554703190913237,1,0.29426872730255127,0.013652181832251135,1.0,True,9,94,94,21.260435104370117,21.260435104370117,0.0,0.0,-8.365216255187988,-8.365216255187988,0.0,-8.365216255187988,-8.365216255187988,21.260435104370117,0.29426872730255127,True,0.0,False,True,96,0.0,3,0.3039260804653168,3.2542331218719482,4.603896141052246,4.893899440765381,True,7.859442938583911,True,critical,3,0.6966689482089893,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,0.0
a1_multiheavy_ood_branching3_round8_eval,4,112,3,1.0,30.857612286405725,1,1.2069474458694458,0.039113442565391385,1.0,True,9,134,134,29.650665283203125,29.650665283203125,0.0,0.0,-8.88891315460205,-8.88891315460205,0.0,-8.88891315460205,-8.88891315460205,29.650665283203125,1.2069474458694458,True,0.0,False,True,112,0.0,3,0.3039260804653168,3.2542331218719482,4.603896141052246,4.893899440765381,True,7.859442938583911,True,very_tight,3,0.6966689482089893,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval,16,336,4,2.0,29.999394419633322,1,0.8673892617225647,0.028913559040208342,1.0,True,9,95,95,29.13200569152832,29.13200569152832,0.0,0.0,-8.582130432128906,-8.582130432128906,0.0,-8.582130432128906,-8.582130432128906,29.13200569152832,0.8673892617225647,True,0.0,False,True,336,0.0,3,1.58831325173378,3.624544858932495,4.35084342956543,4.6627607345581055,True,2.010134476093839,True,very_tight,4,0.7347707049965777,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval,19,408,2,1.0,30.203099719711794,1,1.1315993070602417,0.037466330196622606,1.0,True,9,136,136,29.071500778198242,29.071500778198242,0.0,0.0,-8.929369926452637,-8.929369926452637,0.0,-8.929369926452637,-8.929369926452637,29.071500778198242,1.1315993070602417,True,0.0,False,True,408,0.0,3,1.80902498960495,3.396590232849121,4.672767639160156,4.919083595275879,False,0.5114303409741865,True,very_tight,2,0.7197125256673511,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,False,False,0.0
a1_multiheavy_ood_branching3_round8_eval,19,416,2,1.0,32.442556065036015,1,1.0137792825698853,0.031248440490866725,1.0,True,9,97,97,31.42877769470215,31.42877769470215,0.0,0.0,-8.693001747131348,-8.693001747131348,0.0,-8.693001747131348,-8.693001747131348,31.42877769470215,1.0137792825698853,True,0.0,False,True,416,0.0,3,1.80902498960495,3.396590232849121,4.672767639160156,4.919083595275879,False,0.5114303409741865,True,very_tight,2,0.7197125256673511,high_load,3,2,True,False,True,True,True,False,near_tie,False,d3_high_load,True,False,0.0
a1_multiheavy_ood_deeper_packets6_round8_eval,0,0,1,1.0,32.64236990517284,1,1.4001108407974243,0.04289243841255375,1.0,True,11,15,15,31.242259979248047,31.242259979248047,0.0,0.0,-10.055636405944824,-10.055636405944824,0.0,-10.055636405944824,-10.055636405944824,31.242259979248047,1.4001108407974243,True,0.0,False,True,0,0.0,4,2.57051682472229,3.272797107696533,4.645450592041016,4.944639682769775,False,0.9618372477327384,True,very_tight,1,0.7060232717316907,high_load,4,3,True,False,True,True,True,False,near_tie,False,d4_high_load,True,False,0.0
